"year","name","flow","sd","upp50","lwr50","upp80","lwr80","model"
2011,"Sweden",125605.266695632,3229.59383877922,127935.066521104,123753.021845339,130595.040779328,122508.084068755,"Eurostat estimate 2016"
2011,"United Kingdom",775694.310405478,38431.6540089947,801814.450308757,750545.777612995,828238.061324386,731006.691556816,"Eurostat estimate 2016"
2012,"Austria",180877.303707,25429.7270484474,198671.740274916,166090.750651106,217482.790970076,154049.269382861,"Eurostat estimate 2016"
2012,"Belgium",280666.874631013,24118.6101543176,296679.428875625,265104.131491837,313502.045450186,252587.847287455,"Eurostat estimate 2016"
2012,"Bulgaria",473349.638284345,32467.7481268559,495618.45385898,452700.012202631,518307.477525642,435170.205406373,"Eurostat estimate 2016"
2012,"Croatia",247041.820271038,27157.009369445,266091.986126657,230636.756685314,286842.746502108,217212.084849941,"Eurostat estimate 2016"
2012,"Cyprus",81931.8660838422,12706.5832803834,90449.8894087501,74088.0087999471,99918.8454128032,67471.6391846529,"Eurostat estimate 2016"
2012,"Czechia",215452.787120199,121344.531535862,283328.218761787,171725.925170665,386718.364403551,145347.440819955,"Eurostat estimate 2016"
2012,"Denmark",86211.2738214048,6774.86240892834,90953.0381450848,81903.1117216798,95392.6132708323,78156.7168907695,"Eurostat estimate 2016"
2012,"Estonia",59681.951493614,4485.20334171118,62688.8593213444,56798.8648922083,65913.7028198234,54263.79844693,"Eurostat estimate 2016"
2012,"Finland",144178.212417151,13374.703605743,153386.177719626,135499.209067505,162773.39951835,128377.53986915,"Eurostat estimate 2016"
2012,"France",773613.200490588,50002.6334585909,809418.337062684,740190.878751044,840221.827373746,712875.830965705,"Eurostat estimate 2016"
2012,"Germany",1307700.71230322,78192.6861688997,1361637.91658701,1255976.64972542,1414960.81959903,1214517.0790211,"Eurostat estimate 2016"
2012,"Greece",154968.101940658,14897.9731848712,165704.896984676,145685.288432234,175486.514005943,137657.786258271,"Eurostat estimate 2016"
2012,"Hungary",229432.555560177,20204.1106372219,242981.697339812,216748.495097095,256845.75809408,205493.387449455,"Eurostat estimate 2016"
2012,"Ireland",294402.889281564,51255.0559169492,330495.085516846,263539.248604252,366065.200465318,236520.657287038,"Eurostat estimate 2016"
2012,"Italy",757412.577291076,71066.4966801948,805009.456505512,712873.582126253,854623.13265243,679726.6201824,"Eurostat estimate 2016"
2012,"Latvia",120209.181146436,13272.0417405593,129268.381030942,112255.858111316,139028.755930095,105191.662751923,"Eurostat estimate 2016"
2012,"Lithuania",224249.99873762,23583.686309583,240434.770248496,209395.636175301,257987.407502694,197201.855055796,"Eurostat estimate 2016"
2012,"Luxembourg",40899.8102469602,3706.70820196573,43574.9975485929,38537.0028594252,46123.1553759371,36649.3012501047,"Eurostat estimate 2016"
2012,"Malta",26007.6732191896,4875.20206049007,29282.5406316534,22867.0659653584,32881.4104572605,20626.7501803437,"Eurostat estimate 2016"
2012,"Netherlands",312360.066842816,24222.5810156888,330359.289692082,297349.348313713,347244.641461038,284807.279194927,"Eurostat estimate 2016"
2012,"Poland",2292122.168164,254453.817058514,2467017.29381663,2129534.34507472,2627391.88100789,1992056.59469335,"Eurostat estimate 2016"
2012,"Portugal",836210.898754816,108456.854261,906633.901986014,772332.585857905,988804.280285025,716882.945684218,"Eurostat estimate 2016"
2012,"Romania",2414347.57792144,164112.118811819,2525360.41863802,2310754.01405208,2625928.31525742,2218729.66432344,"Eurostat estimate 2016"
2012,"Slovakia",238024.972541615,19462.9181565236,250998.512411049,225011.73467188,264025.17637696,214297.190418482,"Eurostat estimate 2016"
2012,"Slovenia",56625.1242671545,5820.95868737643,60910.1115737059,52870.1819777783,64585.4716704654,49922.7313823727,"Eurostat estimate 2016"
2012,"Spain",382797.130207109,37266.2110421308,407866.628032574,360564.235596909,434359.55432469,339682.04293304,"Eurostat estimate 2016"
2012,"Sweden",131316.626443509,8791.3381863016,137500.682976473,125710.603990861,142994.94591865,120679.999041727,"Eurostat estimate 2016"
2012,"United Kingdom",777571.823223787,61318.2233966565,819360.14567028,737161.441193593,859220.18162283,705279.64938734,"Eurostat estimate 2016"
2013,"Austria",176315.955917221,30569.7253208366,197638.22812127,158647.740818626,220574.972587964,144506.493963179,"Eurostat estimate 2016"
2013,"Belgium",282457.089927519,28719.8753618735,303376.145023639,265829.226322268,322695.263086761,250565.072940453,"Eurostat estimate 2016"
2013,"Bulgaria",500166.090387755,42497.1546865637,529616.151505454,472768.479964163,557277.569151976,450460.256013315,"Eurostat estimate 2016"
2013,"Croatia",256303.040692345,34702.6163480965,279388.60166957,234493.924981413,305849.159000516,218063.675095657,"Eurostat estimate 2016"
2013,"Cyprus",80334.7310151255,15018.7256085492,90212.872025821,71022.3450793664,101663.400667915,63614.2953746182,"Eurostat estimate 2016"
2013,"Czechia",249672.906297844,102723.468846886,312616.529936757,209412.748897667,406559.143421006,182674.216407685,"Eurostat estimate 2016"
2013,"Denmark",88589.7036472889,8758.71802954383,94939.6440253794,83067.588298246,100969.000527713,78617.3881051948,"Eurostat estimate 2016"
2013,"Estonia",66329.4303829822,5713.82504341423,70246.7208828533,62691.4983236078,74106.2416952935,59616.507569549,"Eurostat estimate 2016"
2013,"Finland",141552.16436047,13855.6143671292,151266.410282256,132164.754748248,160348.454786374,124941.064597175,"Eurostat estimate 2016"
2013,"France",779495.718702555,57578.4113474473,817812.24682543,740404.271963407,856151.404593253,710689.666291967,"Eurostat estimate 2016"
2013,"Germany",1287744.63145873,89707.9054659992,1349828.02393023,1231093.11789408,1409658.04990629,1179738.55274209,"Eurostat estimate 2016"
2013,"Greece",119925.990032837,11536.7023757421,127879.800710274,112697.922688671,135639.275899135,106606.048439829,"Eurostat estimate 2016"
2013,"Hungary",253155.380175974,28989.2302490945,273280.613020147,235356.217750592,293750.415523393,221634.473979583,"Eurostat estimate 2016"
2013,"Ireland",275759.248665296,59270.4240297847,315483.245593067,241516.491281391,359464.576561647,213980.841399076,"Eurostat estimate 2016"
2013,"Italy",776680.509630948,88985.0300202723,837821.146572265,720720.297866082,899932.268150788,676304.123193389,"Eurostat estimate 2016"
2013,"Latvia",126434.262255347,17143.2148494042,138432.996520251,116076.165307167,151909.907047735,108284.302442472,"Eurostat estimate 2016"
2013,"Lithuania",238411.650494599,31103.8480309646,259873.351258647,219922.105676666,281204.174119957,203890.904924761,"Eurostat estimate 2016"
2013,"Luxembourg",43016.7971676648,5052.64361274772,46598.5100659147,40046.7605491393,50271.4506921469,37449.7573832139,"Eurostat estimate 2016"
2013,"Malta",24417.9231382628,6013.96090765576,28809.0115911714,20877.6309948503,33183.0057904283,18220.2701968669,"Eurostat estimate 2016"
2013,"Netherlands",316995.580588246,28564.0510852986,336194.287415099,299601.513187074,356433.187372035,284696.269505801,"Eurostat estimate 2016"
2013,"Poland",2303162.66332788,319365.673954358,2529042.61496427,2101541.47354491,2747770.00611899,1948535.00064691,"Eurostat estimate 2016"
2013,"Portugal",823007.864039758,128642.047998069,912786.675697795,748166.523955351,1009396.96109055,687509.080995409,"Eurostat estimate 2016"
2013,"Romania",2531944.21394313,193384.924860611,2666296.45301193,2411972.29220638,2807833.1083168,2307669.52312697,"Eurostat estimate 2016"
2013,"Slovakia",270063.902601676,26404.552518083,287738.04819612,252904.647950373,306264.713514774,239008.801770339,"Eurostat estimate 2016"
2013,"Slovenia",56853.9965770684,7951.28259087498,62374.3153675265,52084.105966342,68341.1754464182,48293.0032437996,"Eurostat estimate 2016"
2013,"Spain",394957.466840315,46432.5188614711,427319.868755005,365888.79332106,458131.541649693,344513.978185724,"Eurostat estimate 2016"
2013,"Sweden",136156.9713102,11494.9350442175,144066.134573109,129115.456830542,152176.881713574,123403.210621555,"Eurostat estimate 2016"
2013,"United Kingdom",765996.487128487,66882.3930772162,812769.670829175,725052.447680602,860766.604896701,689258.731122353,"Eurostat estimate 2016"
2014,"Austria",172121.260526016,31281.6978075366,193238.77239203,153329.437649503,217250.068010705,139965.2537911,"Eurostat estimate 2016"
2014,"Belgium",283435.536407191,29514.0959615136,304518.463424057,265888.663589383,325306.805888555,252089.174367049,"Eurostat estimate 2016"
2014,"Bulgaria",524544.029051212,50931.7828681145,561084.840235985,493932.528569538,596324.053750807,467368.148224062,"Eurostat estimate 2016"
2014,"Croatia",264049.428723558,37440.5771447599,289352.396455178,240999.043096192,317998.066414107,224456.081659063,"Eurostat estimate 2016"
2014,"Cyprus",78967.2088447709,15209.1687603263,89772.9839929836,69332.0793736859,100191.853515672,61908.1621890164,"Eurostat estimate 2016"
2014,"Czechia",270107.005450884,89075.1415245671,324220.784543428,230278.896482185,403974.057821509,204908.65181689,"Eurostat estimate 2016"
2014,"Denmark",90083.253794721,10297.1342875956,97510.0005410239,84126.9713280153,105248.643445805,79114.9258655537,"Eurostat estimate 2016"
2014,"Estonia",72566.3773724271,6770.57271505929,77293.1685344249,68307.120897717,82053.265394493,64890.3951072881,"Eurostat estimate 2016"
2014,"Finland",138998.321607013,13285.8973103013,148070.31136868,130466.957174996,157208.906064486,123052.277026062,"Eurostat estimate 2016"
