orig,dest,stock,year,sd,upp50,lwr50,upp80,lwr80,model
Luxembourg,Lithuania,2.66737864349263,2015,0.351649104039281,2.89741441885736,2.44800147338937,3.14463444920264,2.25908412480919,Main
Luxembourg,Malta,15.1736058122616,2015,6.7318840959602,19.6093894437629,11.5249007732779,24.5544528474417,9.05233289956565,Main
Luxembourg,Netherlands,1144.94047341802,2015,148.629282357017,1243.60634507143,1049.83863675062,1346.33846437596,970.558256113271,Main
Luxembourg,Poland,71.3542129624598,2015,28.6779211379858,90.8591163954023,55.3750045545627,113.319600941912,44.3828136822798,Main
Luxembourg,Portugal,3610.34028099604,2015,1461.42251043856,4666.21992603851,2800.65692425116,5684.76555991711,2222.45498125416,Main
Luxembourg,Romania,2.5863607851954,2015,0.378582518777512,2.84890706153377,2.35160367611201,3.11530088695299,2.15057692002288,Main
Luxembourg,Slovakia,11.0653333658486,2015,1.44562987642975,12.0839515771224,10.138100483881,13.0251185466023,9.39805397865474,Main
Luxembourg,Slovenia,9.55017400923754,2015,1.24708232319815,10.3630378340961,8.67321521581472,11.2480770061205,8.04954458692659,Main
Luxembourg,Spain,1339.78091553901,2015,542.309123005476,1717.64583603326,1055.89825596123,2140.49710524245,844.657512351279,Main
Luxembourg,Sweden,189.81373595366,2015,24.49871397244,205.899399242062,174.121808242545,223.358487219256,161.653329963891,Main
Luxembourg,United Kingdom,2120.74513093109,2015,879.89437940267,2747.60740667926,1663.35144316173,3375.7432249658,1322.35492955914,Main
Malta,Austria,88.4005520509342,2015,11.5829393949208,97.0633049476361,81.1449038906751,104.521245341565,74.8480528629597,Main
Malta,Belgium,431.083957861313,2015,57.3713091071801,472.029464307241,394.80618204391,509.350950266131,365.828243352873,Main
Malta,Bulgaria,34.8613232839377,2015,4.48768337242012,38.0945741474041,32.1165793866637,41.1208740990564,29.8226981322562,Main
Malta,Croatia,605.310593630232,2015,1157.00834730535,1157.61323444028,331.981269186592,2050.28873901509,189.274103265773,Main
Malta,Cyprus,93.5828081296159,2015,38.5542966910419,119.954562491091,73.3602355691011,150.834993226165,58.3864178240507,Main
Malta,Czechia,30.0100929566491,2015,5.84363110434622,34.0135442848636,26.4441740128009,38.0914889710164,23.6780056364825,Main
Malta,Denmark,98.0047595685729,2015,12.8353737863295,106.991630737086,89.6691113333359,115.753567332684,83.1067920373019,Main
Malta,Estonia,1.33093923854541,2015,0.387143578466804,1.58884059120218,1.10291836447966,1.88358237308649,0.931695221608197,Main
Malta,Finland,34.294528984659,2015,4.59652381233371,37.4241025062678,31.4725925288457,40.6090480595478,29.1098511707256,Main
Malta,France,655.203305945545,2015,262.487553711662,840.150709387039,515.345067634097,1043.24941366387,410.360383912318,Main
Malta,Germany,962.704104638364,2015,415.716643840579,1237.47017735599,736.799262016342,1572.73369032444,591.862759483991,Main
Malta,Greece,134.740957104895,2015,58.9970720816626,175.295838903113,103.421170329053,226.952995490349,80.4325910870644,Main
Malta,Hungary,63.3551822393404,2015,8.17855908897638,68.8595829832777,57.9358564816351,74.3609376908162,53.8042640099549,Main
Malta,Ireland,360.479330373048,2015,153.770674197548,461.948487499138,279.842314633845,580.344093073315,224.399968149996,Main
Malta,Italy,1448.34021253725,2015,187.719536338643,1582.00265703767,1330.23912738087,1705.99209493344,1232.16473754718,Main
Malta,Latvia,3.4832299727807,2015,0.446885032233772,3.79656709564806,3.21319838214194,4.09228918740467,2.95600438428465,Main
Malta,Lithuania,5.63048642090792,2015,0.761825526133212,6.17647374671294,5.12204887761031,6.70241419941379,4.73187156401677,Main
Malta,Luxembourg,245.774954925158,2015,68.0293630656973,295.834457280822,205.710036793859,348.871983497352,177.147053081987,Main
Malta,Netherlands,338.230613291492,2015,43.3547111839005,369.151705630195,309.685924238168,397.115212557266,287.448871187498,Main
Malta,Poland,77.2538117429061,2015,31.2866820549279,99.4085881899607,60.4625634781682,124.296694141897,48.2412305848696,Main
Malta,Portugal,89.1802663914568,2015,37.2605435473159,112.614722830599,69.395914364797,142.376282730025,54.8217775849381,Main
Malta,Romania,4.98599559714928,2015,1.48535658843978,5.9360954986532,4.13333116862613,7.11309950639705,3.44098963435829,Main
Malta,Slovakia,25.2898461192141,2015,3.29390910953597,27.6722770434793,23.2863643930039,30.0181668521908,21.6965784840688,Main
Malta,Slovenia,3.12222530137508,2015,0.402115787287185,3.42435645471821,2.87076962482595,3.70636950228216,2.67116203291132,Main
Malta,Spain,632.763859212844,2015,266.413111389512,816.698515126909,490.085866823349,1031.34031028737,385.725102166435,Main
Malta,Sweden,143.267120047114,2015,18.7700862463271,156.540120341811,131.459213142709,169.112238141978,121.460125325472,Main
Malta,United Kingdom,16586.8389493481,2015,6582.64207171242,21054.4940010885,12748.6105722509,25865.7566978139,10025.3831359613,Main
Netherlands,Austria,6759.46304329364,2015,888.063197289237,7371.32545054391,6173.6872657141,7946.29692135231,5692.62530620399,Main
Netherlands,Belgium,95500.8325754037,2015,12116.0195919058,104028.306189534,87890.2839720725,112497.958622993,81267.8364356677,Main
Netherlands,Bulgaria,328.123220668369,2015,42.9491145948546,357.369486865337,300.584628631219,388.16094409209,278.314734943348,Main
Netherlands,Croatia,970.992297027542,2015,385.282643309547,1223.47535825465,750.817024981415,1517.48484073353,596.117353119971,Main
Netherlands,Cyprus,446.312312314161,2015,180.196662615445,569.128937095437,347.02230565248,724.003545676455,281.06774409336,Main
Netherlands,Czechia,3038.77911842147,2015,601.238050432523,3446.30522049769,2677.78257837805,3876.58018879155,2357.49914415151,Main
Netherlands,Denmark,7237.25617170563,2015,937.688633660962,7867.34070276501,6629.03532730771,8532.35209767612,6138.79411645532,Main
Netherlands,Estonia,192.60868174575,2015,25.4931765586755,211.060788496535,177.031850229812,228.735109716975,164.093527204746,Main
Netherlands,Finland,1356.95596898235,2015,176.015439592053,1483.04234794007,1246.87955204026,1596.09394571198,1159.88861550834,Main
Netherlands,France,30167.8511902848,2015,11987.8167009792,38668.2310432354,23719.2999121214,48187.2641532332,19096.3664664546,Main
Netherlands,Germany,68763.4693830007,2015,19751.9470494411,82544.391888706,57849.821310711,97778.4071647312,49014.0093358137,Main
Netherlands,Greece,4200.00743100379,2015,1770.31227044889,5417.11349229776,3253.93437594159,6709.45960681059,2563.54526660318,Main
Netherlands,Hungary,2324.11430335492,2015,301.532348673153,2543.69693504633,2139.70099946719,2748.80082366295,1981.52002642812,Main
Netherlands,Ireland,4003.95458383428,2015,1679.06550280311,5125.19656787686,3106.0670658786,6540.28231772171,2461.87208798767,Main
Netherlands,Italy,10835.1918237778,2015,1412.83121913766,11805.5733555357,9930.38803810606,12760.6737921881,9208.25185921451,Main
Netherlands,Latvia,90.3639248978156,2015,11.4757438532757,98.5856464732365,83.2063857896798,106.303929237241,77.270566040781,Main
Netherlands,Lithuania,85.2227947308983,2015,11.1318622006867,92.980018342049,78.0852904059527,100.736438567941,72.3016896663843,Main
Netherlands,Luxembourg,3202.2525414400902,2015,765.768017388673,3739.6152669865,2729.54737008238,4298.77588246716,2358.83331522651,Main
Netherlands,Malta,555.33565273829,2015,228.33529802079,710.591657925799,429.221411925815,882.153003037001,341.73343914288,Main
Netherlands,Poland,2199.41391110692,2015,913.158395205272,2844.81990552512,1723.04310532893,3594.6133563608,1383.20758826071,Main
Netherlands,Portugal,4086.11673182477,2015,1676.92530012413,5255.3795849934,3184.87461998011,6426.01919416352,2563.96460839082,Main
Netherlands,Romania,172.017320484569,2015,23.1160980648773,187.760135074428,157.402952975235,203.878838360879,145.439540351631,Main
Netherlands,Slovakia,443.22520122678,2015,57.9109945475253,483.645023521385,408.605933966628,524.480791773416,375.291114261578,Main
Netherlands,Slovenia,249.24049185539,2015,31.992864009867102,271.00548006511,228.37608790593,292.434439770962,211.547699544025,Main
Netherlands,Spain,38340.081873102,2015,5028.95483317575,42020.9125626179,35306.6602134101,45558.7233318046,32954.199100956,Main
Netherlands,Sweden,8931.86602993204,2015,1156.04905406046,9747.16511184525,8171.13479625488,10526.775041282,7597.27627181501,Main
Netherlands,United Kingdom,44123.2815048046,2015,9970.19223017364,51557.7873076097,38084.5572134947,58430.5988028572,33567.7948498393,Main
Poland,Austria,67812.7738456819,2015,8728.55906229061,73883.4978417395,62185.3891595659,79953.380032223,57591.7729615576,Main
Poland,Belgium,72080.4524636924,2015,8952.28259535405,78346.3534958586,66478.3319528056,84518.4654294788,61640.6433685193,Main
Poland,Bulgaria,1429.1183023945,2015,186.450423028394,1560.05823856079,1309.0760282938,1684.27552292988,1219.42551893976,Main
Poland,Croatia,722.667067925359,2015,271.99353329269,914.545977706923,569.137883180609,1125.81956155898,456.860459091658,Main
Poland,Cyprus,2577.34030016825,2015,1002.41364196177,3242.39927039873,2061.04194363138,3998.17830363751,1685.77978305491,Main
Poland,Czechia,22822.336586957,2015,4412.08585437102,26059.4560564187,20107.8798300915,29278.4927512638,18054.1980710489,Main
Poland,Denmark,34761.7922700876,2015,4559.74136803586,37829.5655461521,31852.1378069837,41172.8177767786,29549.8319232826,Main
Poland,Estonia,609.552343262827,2015,78.497290638082,665.273550357711,556.527580226635,715.356345242613,515.911590233663,Main
Poland,Finland,4112.93652097438,2015,533.764598477269,4472.58138910343,3781.28864051167,4858.35655019666,3496.23094595183,Main
Poland,France,70541.6994491012,2015,26548.4789743329,89301.7220054182,55978.6211502569,109582.906459134,45095.7915568551,Main
Poland,Germany,975947.34329409,2015,268560.70072883,1152712.30559133,807921.857061483,1351535.71557729,687056.964897231,Main
Poland,Greece,12700.5857756509,2015,4888.67185049627,16168.6006257227,9987.00008317133,19897.3728465132,8073.93802863695,Main
Poland,Hungary,3029.46798259407,2015,386.007096750906,3293.75913499992,2785.01209455082,3559.55939710291,2572.24709112877,Main
Poland,Ireland,99225.7012540846,2015,25289.7379580045,116769.644959597,84320.1102990368,136050.203040741,73065.6899896331,Main
Poland,Italy,124652.38355376,2015,15651.9795380461,135814.624233374,114827.116898583,145854.763352253,106403.863662207,Main
Poland,Latvia,579.04929051006,2015,74.5212975881864,632.526911045083,531.140284928574,681.50131944046,492.516254313558,Main
Poland,Lithuania,980.259028378882,2015,126.691931460736,1070.02360061582,899.318119086464,1151.1356182815,830.056747808411,Main
Poland,Luxembourg,3775.58004864925,2015,1110.99522225302,4599.26729891252,3175.79153925624,5395.14995651045,2679.17913251685,Main
Poland,Malta,544.666861428702,2015,209.643944274986,688.104465780365,432.93765988245,847.104970074263,353.434198426829,Main
Poland,Netherlands,106896.275372573,2015,13414.5609173988,116022.993595117,97877.6643414864,124676.190052545,91050.7874030526,Main
Poland,Portugal,1661.85428426889,2015,624.296109597244,2082.42194256126,1323.94410388956,2588.94888082683,1059.10064736306,Main
Poland,Romania,210.1721244418,2015,27.3963080292006,229.231616967706,192.652591298857,247.924371456092,177.827804537434,Main
Poland,Slovakia,6352.75833656979,2015,854.207901299095,6957.83737392887,5821.42953887324,7555.41868213813,5373.58744543651,Main
Poland,Slovenia,415.591100328115,2015,54.1485011160925,452.61658059637,382.148134924681,491.434319668786,351.825832988844,Main
Poland,Spain,70617.3870140077,2015,8938.47057602973,76894.5125459686,64548.7202920438,82551.675073418,59695.6490257204,Main
Poland,Sweden,74556.6360603913,2015,9047.21568650713,80807.4711802629,68712.0870818634,86881.7482444886,63713.8591197176,Main
Poland,United Kingdom,648204.338648883,2015,146990.033287633,754164.961725155,559945.92288540106,855931.463111561,490198.267513502,Main
Portugal,Austria,2436.70725621533,2015,311.36319854179,2643.87083618955,2230.63272261494,2865.0495532254,2061.68748767101,Main
Portugal,Belgium,34494.5052042826,2015,4274.96986130709,37374.8327399147,31744.1741482847,40173.9465501577,29482.5218681101,Main
Portugal,Bulgaria,81.3364655042816,2015,10.5726075487582,88.6571525726374,74.5934156737754,95.9171449590183,69.0895932152456,Main
Portugal,Croatia,125.698709211645,2015,47.4203572604119,159.531836959789,97.8807771272935,195.30306423495,79.9735114408509,Main
Portugal,Cyprus,224.284232640543,2015,88.2229468629003,284.660973587229,174.70968077936,352.273046007435,143.171076089043,Main
Portugal,Czechia,418.898712770711,2015,81.2554580841086,474.898713405523,370.076393192688,532.689008647733,328.981639173179,Main
Portugal,Denmark,1997.74653579332,2015,262.530074399301,2174.22619218635,1827.80645331041,2356.39484790232,1694.12998291699,Main
Portugal,Estonia,125.711850139607,2015,16.6362520922875,136.808241707944,114.79626733245,147.639461825645,106.267219656782,Main
Portugal,Finland,549.807419696099,2015,74.4485634489686,604.910042851584,504.051625634137,657.285076760324,464.330868041716,Main
Portugal,France,437134.140131175,2015,102209.006027918,507275.329517807,377279.323709163,582272.841883734,324989.354099963,Main
Portugal,Germany,67492.7730150819,2015,18704.8226029112,79988.8237597198,56541.1733984845,94212.3139492827,48193.8036035035,Main
Portugal,Greece,550.880791904151,2015,210.563842021974,682.244445374238,430.250758394157,850.11059291966,347.582252585632,Main
Portugal,Hungary,416.211608948108,2015,53.9387894927268,452.754166072113,380.666358214577,491.912971957035,353.241346454022,Main
Portugal,Ireland,3626.91650900871,2015,1478.08543154119,4644.0156023417,2845.57703573979,5843.20664153509,2250.29500202592,Main
Portugal,Italy,5827.85038972399,2015,744.727539127333,6361.124571062,5329.0381485202,6833.24565370052,4924.21627154232,Main
Portugal,Latvia,32.4930586231112,2015,4.31429665161788,35.5360733134658,29.8497790545877,38.5622329283028,27.5008652603597,Main
Portugal,Lithuania,46.1709786007854,2015,6.10298010975886,50.3684239624711,42.3457609317554,54.6634501845024,39.1066976267352,Main
Portugal,Luxembourg,49481.4119447456,2015,11210.4591804079,57032.4359860032,42343.4361678527,65216.1987219801,37179.6141650017,Main
Portugal,Malta,119.423481320711,2015,47.5658948474971,152.226759939285,92.7761818418522,188.998103894035,75.3746188086706,Main
Portugal,Netherlands,16158.7926319639,2015,2125.12024573096,17678.3859546321,14799.5816668461,19137.8628487788,13625.8797476334,Main
Portugal,Poland,680.827481636465,2015,259.176803336896,861.004949750215,537.606767381269,1064.9394438493,430.839910049347,Main
Portugal,Romania,162.573696640532,2015,21.6724712832963,178.058697146166,148.896473213974,192.845961178478,138.151071548619,Main
Portugal,Slovakia,207.111485154317,2015,27.7148736671671,226.642676861355,190.200492401854,245.407617908801,175.844577908052,Main
Portugal,Slovenia,54.1010115918243,2015,7.09016102839858,58.8634605803725,49.62170556567,64.1515084743841,45.8499708198815,Main
Portugal,Spain,112848.026986287,2015,14214.2475978381,122448.326727998,103738.987306376,131819.205298187,95698.0245064202,Main
Portugal,Sweden,3143.47063591403,2015,398.5691818511,3433.89856901471,2889.78787191426,3691.7386326489,2677.82999277305,Main
Portugal,United Kingdom,94822.7717340458,2015,21171.9329353407,108708.535950739,81300.0140154012,124690.178341004,71300.0925061235,Main
Romania,Austria,88874.4569992702,2015,11262.869501421,96719.9141503064,81658.1454646421,104349.387890999,75842.4843202627,Main
Romania,Belgium,67053.6945244534,2015,8783.62590346702,73121.3757956231,61654.671404121,79222.0615998481,56979.3901363628,Main
Romania,Bulgaria,784.88060609884,2015,100.905415490159,855.365606732506,720.667452944848,924.662951450098,666.514577793755,Main
Romania,Croatia,711.216944223602,2015,279.184853648216,908.635511073098,565.727997458276,1141.29085877522,459.961722237628,Main
Romania,Cyprus,22693.2911503733,2015,6716.34221972785,27216.8434983451,18580.6958447833,32119.3496418365,15793.3359832995,Main
Romania,Czechia,7631.87697745404,2015,1489.36094866477,8684.06070422155,6695.4709682874,9735.4502687576,5967.70909615851,Main
Romania,Denmark,20493.5022637812,2015,2664.59766048074,22281.7763792947,18751.1292914047,23967.0285517477,17274.2152122478,Main
Romania,Estonia,286.913819749685,2015,37.1174572294318,313.260920180508,262.937434844795,337.251271568981,244.706847277737,Main
Romania,Finland,2715.27249355542,2015,359.430751403131,2964.37466709037,2478.88990851702,3192.02071778929,2291.96470312589,Main
Romania,France,83555.1252841931,2015,20214.1341885169,97795.3489986069,71931.45242745,112708.076964131,62246.5239170666,Main
Romania,Germany,382773.60618704,2015,105006.41833993,454379.154416431,321942.455329009,534123.968204951,270778.571525941,Main
Romania,Greece,39707.5098775259,2015,14834.6846831368,50554.826322086,31953.7875874692,62081.977310464,25879.3023384169,Main
Romania,Hungary,190314.676836311,2015,24799.7904268374,207462.110320311,175022.48514868,224285.585864588,161573.429336193,Main
Romania,Ireland,23268.7038629902,2015,5943.74695464461,27384.5840123603,19745.543486929,31809.4373879761,17111.9551245477,Main
Romania,Italy,1133601.52961114,2015,145240.541678811,1236052.96219503,1045741.06155742,1337606.02742922,967777.602421958,Main
Romania,Latvia,52.3815288052692,2015,6.94058201078822,57.4186413023253,48.0123977637937,62.1853843644205,44.4249440011419,Main
Romania,Lithuania,264.402713368421,2015,35.6174337198398,288.990741276719,241.410438337885,312.384673477417,221.96648930961,Main
Romania,Luxembourg,3304.4519527176,2015,943.940579896511,3933.34046365036,2761.29166149463,4708.13876595109,2355.88032593607,Main
Romania,Malta,1276.26715746145,2015,471.471670576079,1597.35686966577,1006.20010098781,1972.09988019114,801.357786578747,Main
Romania,Netherlands,17757.8527885163,2015,2278.34188532489,19314.705923697,16285.8107345596,20880.7308199765,15121.990318159,Main
Romania,Poland,2119.95532876716,2015,817.28205869268,2668.78400758891,1690.22226287894,3343.67356805674,1381.09756398864,Main
Romania,Portugal,21695.1933826806,2015,8426.2523067621,27543.6972948072,17181.5859491557,33787.3523851017,13813.5169680892,Main
Romania,Slovakia,8919.8359489271,2015,1176.02126788298,9731.29900708013,8158.06841566224,10501.4454333287,7524.11129167884,Main
Romania,Slovenia,557.306095310382,2015,72.9386332326039,607.244927075303,511.177968169871,656.803504123366,471.008535012325,Main
Romania,Spain,721532.84554026,2015,91580.0959794304,784491.14179589,663586.348219354,851437.846891565,614961.321460644,Main
Romania,Sweden,24517.3777529366,2015,3137.58593048859,26799.3902981925,22573.8586248027,28865.4236994258,20962.9813612996,Main
Romania,United Kingdom,169300.256624262,2015,66004.4797880724,214089.657389877,132367.403064172,262271.716642212,108623.899848414,Main
Slovakia,Austria,34188.0612383023,2015,4255.68082001751,37138.6997956606,31468.2193645415,40130.4020950069,29200.3406777914,Main
Slovakia,Belgium,731.310660783994,2015,94.4396348326329,796.841038869137,669.846259181017,859.955827089875,619.999317257941,Main
Slovakia,Bulgaria,327.036525379967,2015,43.602201162714,357.556780197331,299.770201676932,387.303215673756,276.4462992856,Main
Slovakia,Croatia,851.094427776709,2015,334.800010605798,1086.25999456121,665.941522497093,1362.16724865972,541.9478968296,Main
Slovakia,Cyprus,1100.83838327894,2015,431.752692058152,1403.73361846464,849.830689135609,1726.55588628829,684.934275898134,Main
Slovakia,Czechia,120098.223891386,2015,23308.9969564423,136888.414250877,105461.587768998,151985.073517483,93816.511468526,Main
Slovakia,Denmark,2064.76620267594,2015,267.602333369263,2245.73332001098,1889.80772105028,2422.50617828245,1746.08048069793,Main
Slovakia,Estonia,94.8626647580892,2015,12.7078737553759,103.868659185977,86.8554876431329,112.630857366717,80.2503183012304,Main
Slovakia,Finland,199.558531197046,2015,26.1894637907757,217.944608706357,182.451813365667,234.86110653976,168.226627684739,Main
Slovakia,France,5022.369495509,2015,2030.9698810846,6514.66288015981,3922.64105475372,8085.07750291978,3099.86280092163,Main
Slovakia,Germany,20892.9914441459,2015,8250.55633915801,26730.7304053758,16144.9685125789,33296.734194555,12754.5241183036,Main
Slovakia,Greece,1115.56572325109,2015,453.585191304184,1449.09557047104,868.381307896439,1821.44595028827,703.782973944839,Main
Slovakia,Hungary,10533.5241376965,2015,1359.54423022686,11483.9400186016,9656.3307276241,12427.3353454555,8972.23877309636,Main
Slovakia,Ireland,10452.9188446186,2015,4315.53420543605,13423.1451906467,8072.62671648347,16985.9084946542,6461.39159188041,Main
Slovakia,Italy,11296.550455296,2015,1487.69889629681,12307.6226573675,10372.5710051882,13379.9734645345,9612.57777545434,Main
Slovakia,Latvia,23.8902002389679,2015,3.13298865889514,26.1315432338376,21.9608891782517,28.2159153557999,20.2231142872687,Main
Slovakia,Lithuania,44.1260979353306,2015,5.71533926954218,47.9448872396138,40.375495792786,51.8937163631418,37.2544712183145,Main
Slovakia,Luxembourg,747.344628371708,2015,218.584279564646,902.996304439527,620.902612066888,1065.83067047566,529.01364754449,Main
Slovakia,Malta,228.822656821678,2015,92.8123914321125,297.770633271304,180.535135024745,365.109605378249,142.630723081599,Main
Slovakia,Netherlands,386.437365898439,2015,50.7516047383663,424.074265775516,354.97471788767,457.040198722422,330.108538831263,Main
Slovakia,Poland,1782.9820609012,2015,722.566132781871,2271.50759862346,1388.36307124128,2851.26771847542,1105.89166181917,Main
Slovakia,Portugal,243.752505967661,2015,98.1940312975883,316.709941108122,192.268760008717,392.229446550484,154.101616247268,Main
Slovakia,Romania,26.8100346508182,2015,3.6047973245153,29.2390240933807,24.4640493625328,31.7083873283358,22.5243776545014,Main
Slovakia,Slovenia,692.628934729741,2015,91.4164512201544,755.35638175045,635.089245686612,818.534546731687,587.446987686002,Main
Slovakia,Spain,4112.34417784233,2015,1661.20015868958,5218.71582035943,3165.98932917212,6476.37442503766,2522.19903953128,Main
Slovakia,Sweden,1520.6580047447,2015,198.998296554509,1663.87575845039,1399.85882410349,1796.84862447894,1296.12616127591,Main
Slovakia,United Kingdom,63999.7783313618,2015,25380.1928408821,81708.706084961,50041.7719967556,101562.632991478,40530.0905404836,Main
Slovenia,Austria,14311.5763277927,2015,1900.58541286633,15689.0785668185,13156.6093435859,17031.8441332211,12135.5689596921,Main
Slovenia,Belgium,61.0747387298427,2015,7.99546525793098,66.7888525635076,56.2383485795062,72.4376163521902,51.8078913181084,Main
Slovenia,Bulgaria,53.7437314583296,2015,7.05839344318024,58.4668945291164,49.3530989837594,63.3928463252211,45.3429644656149,Main
Slovenia,Croatia,12508.3368950619,2015,5055.66837089104,16045.1752452082,9803.67613503566,19677.3216283924,7864.42381429748,Main
Slovenia,Cyprus,102.421284873803,2015,46.1352465240665,133.752452945552,77.8539901179045,169.444600060898,60.7365582822018,Main
Slovenia,Czechia,400.009160836424,2015,78.0584718367924,453.900184055264,352.980850323306,509.191900631384,313.833476171355,Main
Slovenia,Denmark,368.989437972657,2015,47.5154586634424,402.08963115288,339.194965115162,436.413098605562,314.854079965659,Main
Slovenia,Estonia,27.2562063360427,2015,3.60634008843059,29.7739623461728,25.0525941807445,32.1792894727484,23.1935106981138,Main
Slovenia,Finland,45.6323049995456,2015,5.95847758788376,49.8828721441311,41.9609469566575,53.8565755146939,38.6450703992399,Main
Slovenia,France,1494.02154683097,2015,615.623960475073,1929.7292282107,1180.84135970741,2411.12600755944,947.445765714078,Main
Slovenia,Germany,21592.7954679845,2015,8799.88282307603,27521.4143589631,16937.3804352893,34387.8659574097,13355.4456673788,Main
Slovenia,Greece,230.740299404446,2015,99.680590695462,301.772398257629,178.952383605447,374.823365227969,143.810110482034,Main
Slovenia,Hungary,292.64853969202,2015,38.3959790486803,319.209378374072,268.398832362418,345.619352791272,248.353533010432,Main
Slovenia,Ireland,339.722900602241,2015,150.134974268834,441.402074164505,261.767178881009,565.752963441041,203.4132960987,Main
Slovenia,Italy,3869.4782714116,2015,505.257785256414,4209.25728487368,3564.86433176846,4573.16710092219,3279.32296085746,Main
Slovenia,Latvia,5.71261286806697,2015,0.754826500143291,6.22853307767412,5.21630190366674,6.71592746380161,4.81977418062986,Main
Slovenia,Lithuania,3.74733438838245,2015,0.494498100846535,4.07529326433813,3.42071886117324,4.41270166328436,3.161314882064,Main
Slovenia,Luxembourg,492.389723603903,2015,140.526003597419,590.804034376739,406.681792134505,698.564439684723,346.487578051502,Main
Slovenia,Malta,57.988403883184,2015,25.9233775859453,76.1238313867124,44.3789882321775,95.5238892738128,35.2354958448202,Main
Slovenia,Netherlands,207.918371071025,2015,26.7202070067609,227.090591609282,191.63779989505,245.229489206977,177.022702681076,Main
Slovenia,Poland,231.612684820803,2015,99.303009775772,295.750343870038,179.046940006186,374.046041527478,142.993469422121,Main
Slovenia,Portugal,134.974503945317,2015,56.834739331745,173.555780653125,105.775577117453,219.469112713168,83.6140167439266,Main
Slovenia,Romania,3.01163797580213,2015,0.404049876353053,3.29236524963538,2.75166892363264,3.56846427423721,2.53965348971807,Main
Slovenia,Slovakia,325.051817761674,2015,41.972245692981,354.355838672089,297.493468505289,382.934018705059,276.2697029306,Main
Slovenia,Spain,1329.13920266385,2015,543.885782762498,1726.46957768042,1045.74887134947,2144.78252900932,839.675859427599,Main
Slovenia,Sweden,955.708838936328,2015,126.983096169391,1045.67171432409,872.428524711774,1129.20462292089,809.201615249901,Main
Slovenia,United Kingdom,2453.05246310106,2015,982.198390046569,3151.52502930937,1923.40075364267,3933.31313840501,1547.03869924156,Main
Spain,Austria,5502.26312890066,2015,731.47259924306,6008.77111099594,5048.52077785561,6468.58473296961,4643.82116167619,Main
Spain,Belgium,33361.702123747,2015,4240.3002190279,36429.1269175101,30587.7139725708,39021.2235550001,28422.487550219,Main
Spain,Bulgaria,308.685563801471,2015,40.0715865649719,335.836383331247,281.601107292986,362.355834209192,260.57954075032,Main
Spain,Croatia,558.960510290512,2015,217.142895230933,706.667448876855,437.859504399719,865.960194252442,349.618374602471,Main
Spain,Cyprus,408.450759410621,2015,152.513559242661,511.431526734429,320.232206990558,629.596598242563,259.249189818162,Main
Spain,Czechia,1266.53493343806,2015,247.838240174243,1430.93695998714,1113.52720647691,1613.25526926015,993.682346447158,Main
Spain,Denmark,6143.66288245741,2015,795.092646745509,6696.86079124685,5622.92108439398,7203.3659393675,5195.01048510476,Main
Spain,Estonia,359.747295272067,2015,46.7361036653417,393.094777011708,330.165347951346,425.079840901119,306.57648354703,Main
Spain,Finland,2512.22039089393,2015,324.534263926168,2741.98808763518,2311.49935078388,2960.50172153809,2141.27696459659,Main
Spain,France,131645.619771816,2015,30953.8180222499,152850.172019832,112506.004138033,173540.262738277,97486.0591774295,Main
Spain,Germany,67125.3835546484,2015,18806.3242991829,80525.271528084,56190.1824801736,95248.7134449767,48379.0563827744,Main
Spain,Greece,2442.58694197575,2015,913.660184506519,3080.63216680342,1922.59162388541,3783.97377171951,1552.03955299028,Main
Spain,Hungary,1479.29456649331,2015,194.022891404884,1610.74268519153,1351.79604701391,1741.77354598162,1252.22002402157,Main
Spain,Ireland,9639.88302141473,2015,3855.62406612104,12264.1398485998,7646.4826778739,15320.5978941579,6054.31862027122,Main
Spain,Italy,23950.412101391,2015,3121.9065957315,26020.8671738485,21894.8567429055,28167.4284582037,20220.3385149603,Main
Spain,Latvia,86.1795673447631,2015,11.2737102839465,93.9336458608194,78.5242974034728,101.15448225354,72.5330487786336,Main
Spain,Lithuania,211.168962383454,2015,28.2488928956223,231.432348850227,193.773622671462,250.490016522621,179.371200753762,Main
Spain,Luxembourg,3676.49116680187,2015,1049.30945751805,4418.1001035893,3084.08884841936,5203.14318451216,2602.22835894934,Main
Spain,Malta,485.690713432504,2015,186.329653112092,614.276385726581,380.594995612428,768.095632345939,315.69204663979,Main
Spain,Netherlands,21955.1824300017,2015,2805.85848264872,23998.0057716376,20178.6832609495,25804.6324214468,18686.5825634154,Main
Spain,Poland,2960.1229362635,2015,1166.49174705929,3734.59597497829,2326.07962364107,4641.22681695237,1877.52957976826,Main
Spain,Portugal,14462.8109960459,2015,5713.45020627567,18214.9415287683,11406.4975349605,22685.9774927467,9134.31775541351,Main
Spain,Romania,1496.27701522344,2015,194.250194562427,1632.86434784859,1365.96730111514,1755.59422933225,1260.86276769985,Main
Spain,Slovakia,733.851709386472,2015,95.5607778098284,797.936105544108,670.972651520516,866.486731603785,622.29974255482,Main
Spain,Slovenia,467.519662151913,2015,61.6267811702538,511.544837533415,428.976196080183,554.53519180391,397.822503184878,Main
Spain,Sweden,7980.33425422627,2015,1052.93860476305,8745.05871269979,7356.12583445776,9483.69841273239,6793.77415417296,Main
