"year","name","total","sd","upp50","lwr50","upp80","lwr80","model"
2018,"Slovakia",191210.301901003,19134.7468984322,204210.866015926,179116.188661575,217036.025407369,169311.906510674,"Eurostat estimate 2016"
2018,"Slovenia",94972.8880420769,10940.4263571345,102369.924734375,88137.6106604814,110086.285652886,82454.8150132924,"Eurostat estimate 2016"
2018,"Spain",1568962.75353365,112622.031539432,1648855.73259425,1497727.60138481,1723813.27943355,1435312.96604359,"Eurostat estimate 2016"
2018,"Sweden",354810.039781741,20490.1811268128,368738.737123537,341771.195113228,382513.333538555,330214.738543956,"Eurostat estimate 2016"
2018,"United Kingdom",2447089.36706053,279700.567357103,2632101.01216129,2266409.95023827,2811745.71530593,2110833.51998174,"Eurostat estimate 2016"
2019,"Austria",592987.62251837,61852.439263478,634683.444553351,553510.555330513,677159.04861202,522827.766484894,"Eurostat estimate 2016"
2019,"Belgium",657742.103918079,62090.8638915187,700517.837384266,615732.461755463,741274.074948982,583765.065445258,"Eurostat estimate 2016"
2019,"Bulgaria",35162.7038637741,3389.44307922193,37555.702948352,33070.4586428561,39978.7846165588,31235.157103447,"Eurostat estimate 2016"
2019,"Croatia",65018.4495316681,12118.7292344856,73150.0603705282,58118.8948316427,81765.8747269505,52833.4886800451,"Eurostat estimate 2016"
2019,"Cyprus",77575.8434754508,16295.0326257353,89055.1894648381,67718.8806427953,101386.088288189,60375.9415956029,"Eurostat estimate 2016"
2019,"Czechia",368504.543430337,59100.7599140527,410901.211571117,334318.44294381,453518.028977572,307330.214213043,"Eurostat estimate 2016"
2019,"Denmark",197887.326830973,16793.3411535937,209280.758988733,186563.414424641,220611.117302119,177702.177634232,"Eurostat estimate 2016"
2019,"Estonia",36712.2542296805,3631.853099607,39172.005058635,34332.139562682,41705.8439025981,32419.2266640635,"Eurostat estimate 2016"
2019,"Finland",111551.486358811,14190.307468876,121357.462106764,102991.450591087,131690.833750586,96131.3796724802,"Eurostat estimate 2016"
2019,"France",1184312.97857096,180740.837812863,1308537.59905377,1067816.91499103,1429115.38335167,978954.812395751,"Eurostat estimate 2016"
2019,"Germany",2609294.12982135,413822.330723953,2897770.99179764,2359358.62131224,3203003.78177351,2164261.59531531,"Eurostat estimate 2016"
2019,"Greece",250473.642908187,61977.6331007477,285445.61816098,219216.581948951,330748.795104416,198155.111544317,"Eurostat estimate 2016"
2019,"Hungary",213450.534199182,40511.0327174353,243000.958978728,189574.146500906,273211.314907972,170650.866201929,"Eurostat estimate 2016"
2019,"Ireland",427758.707255729,69657.5840545109,476495.850760124,386487.704986121,527763.421920651,353238.302689467,"Eurostat estimate 2016"
2019,"Italy",1571060.5531034,252092.800463157,1745793.90906629,1416081.85133555,1925201.22044073,1294450.0744921,"Eurostat estimate 2016"
2019,"Latvia",24343.5776703374,3484.95869081709,26814.2971519225,22214.0333569641,29171.809607531,20542.127673736,"Eurostat estimate 2016"
2019,"Lithuania",21581.3751969929,2515.3205415689,23264.0651042404,20042.710763234,24984.1647102324,18761.1894980482,"Eurostat estimate 2016"
2019,"Luxembourg",171435.860918902,20363.9562023473,186353.353068168,159233.880012276,200524.409103394,149742.887229233,"Eurostat estimate 2016"
2019,"Malta",41188.8523161763,6663.96657527296,45767.2147700731,37243.4337966623,50814.4135994092,34231.1937248442,"Eurostat estimate 2016"
2019,"Netherlands",485723.965471092,48498.699876205,517535.008940176,455630.82836355,552219.534896587,430308.413426382,"Eurostat estimate 2016"
2019,"Poland",117675.000797374,16986.3721630618,129336.775152188,107219.469521076,141104.156620508,99225.3273163098,"Eurostat estimate 2016"
2019,"Portugal",193489.159925292,35292.2024865045,218782.32898727,172437.570242269,243792.92403794,156417.85141053,"Eurostat estimate 2016"
2019,"Romania",89904.2803979212,9344.40508935974,96337.229482638,83851.9518635653,102258.720701659,79187.8139929604,"Eurostat estimate 2016"
2019,"Slovakia",190157.537035236,29926.5871355304,210908.301181282,171972.721717216,232749.888530634,158007.901408527,"Eurostat estimate 2016"
2019,"Slovenia",98762.7307535506,19648.1317934968,112100.771846898,87339.4854865033,127028.060290573,78869.0566961186,"Eurostat estimate 2016"
2019,"Spain",1515398.17459263,175825.513221769,1637220.20937359,1407386.90310696,1763939.91026487,1309362.25880936,"Eurostat estimate 2016"
2019,"Sweden",357413.434660571,31596.3977108492,379597.979512996,336661.228806575,400725.3493662,321192.051463543,"Eurostat estimate 2016"
2019,"United Kingdom",2461440.06855259,327354.89556469,2686452.77767618,2254820.03310194,2913602.3058998,2094689.04888933,"Eurostat estimate 2016"
2011,"Austria",442875.186145358,17119.4635471261,455415.908204822,431857.971826163,467439.082397695,424124.110641349,"Without Facebook"
2011,"Belgium",535411.948087208,33293.8858900936,558662.205558481,513759.008755905,579848.005359855,496006.853178466,"Without Facebook"
2011,"Bulgaria",9730.02250942945,369.314737120101,9990.76838682962,9478.36680347403,10243.2519397891,9300.35660143568,"Without Facebook"
2011,"Croatia",67669.5128051364,457555.278450604,95224.3971835196,59888.4554541097,193045.653668464,57261.556888482,"Without Facebook"
2011,"Cyprus",95354.0663604786,242930.613006724,100939.112258295,92141.5104366434,122624.152687071,89942.051828816,"Without Facebook"
2011,"Czechia",102757.665248047,9508.97650732304,109114.8435176,96231.42698882,115268.931116267,91296.3398146525,"Without Facebook"
2011,"Denmark",137856.320813923,5099.62412843271,141395.897091115,134554.444714332,145215.298060097,132005.481705356,"Without Facebook"
2011,"Estonia",8627.25197126712,320.213617771886,8852.33257252028,8417.88989967911,9097.03523705811,8260.55476087923,"Without Facebook"
2011,"Finland",77234.4987984812,2903.16782493339,79275.1222343863,75306.9858322906,81401.6810125921,73946.9220964389,"Without Facebook"
2011,"France",1507494.85309035,420979.318084146,1551713.50235051,1468079.03240888,1603173.24531086,1440136.49906188,"Without Facebook"
2011,"Germany",2792128.90618376,266657.125383145,2869717.37524571,2719080.68834776,2954892.34801829,2668089.75923716,"Without Facebook"
2011,"Greece",321302.681731097,242249.455789794,333157.190125381,312279.381474162,352290.824769127,305284.449703573,"Without Facebook"
2011,"Hungary",190346.761401227,7286.31893913733,195572.880028541,185626.647744289,201021.314290477,182010.922475426,"Without Facebook"
2011,"Ireland",418653.157350765,38124.6584778648,444805.741087956,393853.715671177,470919.361114304,373871.455224991,"Without Facebook"
2011,"Italy",1388860.30009501,52443.4978944913,1427226.65218652,1354462.72558369,1464748.8990014,1328370.51936137,"Without Facebook"
2011,"Latvia",19558.5065660625,741.58376028473,20078.3549561488,19059.2090061668,20610.5248274773,18711.9210342338,"Without Facebook"
2011,"Lithuania",11426.9435745204,453.019755178575,11763.5741979085,11137.4722660439,12068.1878587708,10906.9110669364,"Without Facebook"
2011,"Luxembourg",140227.562289513,5247.03638200655,143973.924776774,136684.838004829,147785.521914613,134206.538780618,"Without Facebook"
2011,"Malta",15371.4482939364,165038.205808825,20483.328254555,14324.1376050943,44508.8762170763,13806.6057372316,"Without Facebook"
2011,"Netherlands",341881.735810743,21592.4713999644,356881.683309835,328197.325033111,372440.033550408,316918.806223598,"Without Facebook"
2011,"Poland",53569.0288186676,518476.82638333,58428.1769059857,51520.6692069255,81297.6604219499,50204.6800045767,"Without Facebook"
2011,"Portugal",187355.264304648,756158.580772422,195441.700432574,181821.854996751,215979.619015977,177743.732220696,"Without Facebook"
2011,"Romania",11536.5191438167,430.571350200231,11842.3661811303,11246.2431194416,12166.8593710737,11048.8982174391,"Without Facebook"
2011,"Slovakia",30670.1270495841,2554.86172601423,32424.8639605404,29065.7220917916,34187.3185103752,27657.3563866012,"Without Facebook"
2011,"Slovenia",50774.1511052193,1927.23508263491,52121.5595645716,49459.2481564584,53541.2493406601,48622.7782599166,"Without Facebook"
2011,"Spain",1629148.69143616,427167.724861264,1677430.72091215,1587549.04201844,1738043.26199789,1555142.88451413,"Without Facebook"
2011,"Sweden",349685.26081801,12995.3290743375,358969.992945751,341171.786012797,368660.209643723,334846.020024201,"Without Facebook"
2011,"United Kingdom",2172741.47057284,197997.248702794,2235245.0936435,2117729.19296809,2305734.55461296,2079321.2021215,"Without Facebook"
2012,"Austria",438015.147146922,24660.271496357,455479.077406782,422583.719722281,471332.993095865,409164.726540837,"Without Facebook"
2012,"Belgium",558088.014212667,29537.112503255,577777.708438877,538239.091924354,598640.615689966,521947.678223313,"Without Facebook"
2012,"Bulgaria",10495.5629341229,512.392867770486,10833.2524458364,10151.3434290158,11174.8339340676,9867.88524650518,"Without Facebook"
2012,"Croatia",72698.0375880253,397927.548375974,100684.993772452,62476.1195253902,199650.456955709,56076.8838842133,"Without Facebook"
2012,"Cyprus",98683.4273195153,241837.972040729,108079.226183028,91448.4245114987,127404.514887697,85977.8026498413,"Without Facebook"
2012,"Czechia",132470.684677217,10792.1510383235,140205.923637527,126157.824635185,147804.629157435,120580.790016176,"Without Facebook"
2012,"Denmark",140635.635607956,6998.4165301966,145554.930773677,136053.985010635,150023.080695672,132142.397777451,"Without Facebook"
2012,"Estonia",9439.21569807304,733.531238293807,9947.10989069699,8976.04810576109,10420.1117398724,8580.44694946133,"Without Facebook"
2012,"Finland",81189.124869922,5371.81040673952,84917.9398705963,77643.9891246217,88313.1211540485,74713.331339418,"Without Facebook"
2012,"France",1490978.01132832,416004.395628138,1588614.03565025,1403246.85917798,1697146.73294539,1336364.92399598,"Without Facebook"
2012,"Germany",2747368.20371333,325512.324396871,2941271.46560601,2595330.09859145,3122256.72164797,2456756.69190745,"Without Facebook"
2012,"Greece",329288.23403357,236384.026166936,356616.430522662,307768.874584644,389739.657086351,289363.565072791,"Without Facebook"
2012,"Hungary",193591.619052647,18264.9694189622,206605.645691136,181616.586970049,218511.959891113,171670.059136386,"Without Facebook"
2012,"Ireland",415461.070111332,53880.4325029161,453429.676701464,381952.044540841,491900.47837063,354444.174525747,"Without Facebook"
2012,"Italy",1531016.709917,117087.050077435,1611570.26487789,1455088.67999079,1697163.18574613,1393844.99758904,"Without Facebook"
2012,"Latvia",18804.5899851326,1568.07216054612,19895.547389656,17773.7930887359,20977.0376691431,16928.8441414309,"Without Facebook"
2012,"Lithuania",10707.9594117842,1276.46269870204,11630.2652747576,9910.63543170539,12507.1329696288,9263.03432411839,"Without Facebook"
2012,"Luxembourg",142522.118736792,12920.4481184129,151604.186547996,134075.378184958,159970.1892227,127204.659755579,"Without Facebook"
2012,"Malta",17062.949414519,152940.139712741,22056.7264844393,15016.6450007384,46204.9074097488,13694.0726232398,"Without Facebook"
2012,"Netherlands",363818.55143422,19409.1415354661,376838.655617215,351250.958933626,389517.42449605,339766.341285996,"Without Facebook"
2012,"Poland",57532.2089795966,463190.338344178,64325.0124354608,53130.8036257504,83702.1760077479,50155.1924995806,"Without Facebook"
2012,"Portugal",193677.306055803,600718.380106983,212687.060113749,177707.122903467,241005.382667024,165354.421458634,"Without Facebook"
2012,"Romania",12175.4190905231,800.776725784202,12734.9318701064,11642.3694341185,13223.7096293721,11208.0527062708,"Without Facebook"
2012,"Slovakia",64628.4578030533,6243.62211300297,68712.660372331,60533.6046504855,73244.0003292553,57147.9435765033,"Without Facebook"
2012,"Slovenia",52540.3731825015,4648.76998825269,55663.8613980294,49509.0669174664,58727.5650937585,46830.8058034386,"Without Facebook"
2012,"Spain",1712516.08096143,429286.366606136,1785189.16620993,1641458.45539255,1872087.9453862,1584741.16252648,"Without Facebook"
2012,"Sweden",337530.718882142,18813.2462678496,351599.367005638,325807.121232059,363295.052231363,315643.760257194,"Without Facebook"
2012,"United Kingdom",2160158.13267769,261476.405579464,2289530.80985162,2055463.53752826,2419502.5795093,1962284.64239119,"Without Facebook"
2013,"Austria",452017.097867762,25109.5865201898,468319.846998738,435910.573903999,484813.418850837,421322.765419822,"Without Facebook"
2013,"Belgium",573960.224060357,28868.6066327224,593351.817507215,555008.805055741,612213.049185927,537213.190040038,"Without Facebook"
2013,"Bulgaria",12534.7127805816,604.466833561989,12937.274682405,12130.5256569381,13307.4944072501,11786.5806870631,"Without Facebook"
2013,"Croatia",77452.369526101,419472.166951362,106183.450517875,64057.918670823,194861.136154824,56193.9001320797,"Without Facebook"
2013,"Cyprus",100347.569818838,239598.450836356,113003.100713202,91099.4325210766,133166.410374246,83451.8346862179,"Without Facebook"
2013,"Czechia",151968.630407499,11794.8829744582,160294.300104966,144316.431762671,168287.65999455,138288.633899389,"Without Facebook"
2013,"Denmark",147431.912656404,7026.83459607521,152204.485780945,142908.091674577,156924.704176692,139035.779123754,"Without Facebook"
2013,"Estonia",10191.7222962839,640.812418321844,10621.2549210485,9768.75096458206,11062.4199823057,9423.94937198717,"Without Facebook"
2013,"Finland",86637.7655419245,5554.66814305529,90368.2631584401,82959.3148678951,94191.621132718,79880.6046078743,"Without Facebook"
2013,"France",1460666.4529462,416987.53921764,1591338.01798202,1353507.57343489,1722210.60921582,1262157.89394104,"Without Facebook"
2013,"Germany",2712065.713902,370589.714118723,2943250.4331086,2521866.91311023,3184704.1902774,2356745.18443681,"Without Facebook"
2013,"Greece",336628.465263551,234801.024396056,372649.243265579,307169.134306707,417768.935751984,282331.482663488,"Without Facebook"
2013,"Hungary",201574.467188826,19506.2425406238,215143.386665666,189472.857606952,228414.368518634,178567.225696159,"Without Facebook"
2013,"Ireland",410405.258605212,62286.869143432,454217.783075353,371551.88901981,498541.167019308,339630.878024393,"Without Facebook"
2013,"Italy",1582329.57413928,122455.484816122,1663217.63238456,1499348.53895771,1744186.35991353,1433057.96926981,"Without Facebook"
2013,"Latvia",18046.8968190123,1528.19122206193,19093.1571075364,17100.9144643757,20103.2761407954,16287.3829398897,"Without Facebook"
2013,"Lithuania",9932.27401055671,1242.77538904008,10804.3937961297,9229.94338780505,11749.4952580984,8561.96504204648,"Without Facebook"
2013,"Luxembourg",143760.040929652,15870.6423517997,154740.377398874,133401.381422514,165061.617495099,125254.394546265,"Without Facebook"
2013,"Malta",18399.0263746615,138345.869279949,24322.3076598209,15740.1615534483,48229.6775701665,14027.0929343304,"Without Facebook"
2013,"Netherlands",379412.788194688,19382.197647464,392894.914566268,366723.403321094,405354.493507562,356711.930970023,"Without Facebook"
2013,"Poland",61124.7543899087,464613.549900184,69393.3617122495,55144.8519929376,87969.2594485393,50956.4250285958,"Without Facebook"
2013,"Portugal",196868.479193537,566129.349392879,223359.826733082,176242.057364478,264219.298918849,160890.070856957,"Without Facebook"
2013,"Romania",13123.7654420179,729.001934738704,13602.5359887305,12643.5942178015,14067.9695132761,12226.217410372,"Without Facebook"
2013,"Slovakia",85130.1043721249,8364.97084670115,90946.2257457214,79939.4670711836,96526.6506658167,75725.9922196772,"Without Facebook"
2013,"Slovenia",53209.4882904869,4757.2363467829,56528.8749864201,50052.8857860469,59535.1811404626,47430.0427283723,"Without Facebook"
2013,"Spain",1703777.91033107,336137.836713215,1782852.35779613,1632286.14683569,1867454.33375784,1576711.50379079,"Without Facebook"
2013,"Sweden",333599.607723971,17315.0486947226,345617.088158613,322296.934026997,356667.11729651,312386.236067082,"Without Facebook"
2013,"United Kingdom",2144582.46696691,279650.085337351,2293960.54145271,2008490.72692951,2453416.12452813,1898458.43272701,"Without Facebook"
2014,"Austria",475033.964559319,26471.0480553813,493829.145035332,458247.390749032,511039.847656538,443614.584844326,"Without Facebook"
2014,"Belgium",586165.44070153,29100.6185859318,606105.363481984,566292.500280156,623937.282037641,549453.073870756,"Without Facebook"
2014,"Bulgaria",12565.7627922057,621.320124993272,12984.5009972419,12154.7029165556,13392.7262143199,11795.5082225674,"Without Facebook"
2014,"Croatia",80653.8592200266,403472.539276199,112513.424187564,65608.3771542896,202208.426721424,56150.6007504812,"Without Facebook"
2014,"Cyprus",101979.76529482,237381.83295516,117023.621781457,90907.7008964799,139358.907654856,82138.106163767,"Without Facebook"
2014,"Czechia",154977.274419492,12382.2696308864,163961.560242963,146993.948038713,171865.179537238,139944.303719819,"Without Facebook"
2014,"Denmark",156092.434671152,7346.46118437335,161157.341089444,151360.83360999,165785.436719993,146984.658994589,"Without Facebook"
2014,"Estonia",10431.6796125585,604.951531213114,10844.8730433045,10041.4530398473,11242.4761244157,9681.26070354209,"Without Facebook"
2014,"Finland",92102.6881187745,5839.0002637561,96255.374633625,88338.7017349803,99884.5325590666,84967.1414255724,"Without Facebook"
2014,"France",1429877.70243124,448811.327623155,1570630.56000441,1304516.77418813,1720051.8611624,1204517.60712116,"Without Facebook"
2014,"Germany",2668289.95948551,381938.975868951,2909910.28561856,2449837.85595463,3167411.20363137,2276540.2833549,"Without Facebook"
2014,"Greece",344623.329510685,206811.161675359,387924.859252147,307073.091196871,440342.499048187,276868.174376482,"Without Facebook"
2014,"Hungary",210554.777025176,20880.4568464886,225886.35817989,197663.508590653,238846.737134309,186718.179816493,"Without Facebook"
2014,"Ireland",405728.513517793,67458.8471295355,452469.745383478,365793.511998223,500551.993378596,330932.070467823,"Without Facebook"
2014,"Italy",1597679.98952425,125905.096690101,1684560.90083618,1514620.05509985,1767922.74709625,1447756.57089502,"Without Facebook"
2014,"Latvia",16365.2531068022,1391.75134738737,17333.9819471239,15509.808130796,18334.3993953117,14796.7953616379,"Without Facebook"
2014,"Lithuania",9277.39092571894,767.231612178473,9840.23519035199,8791.64321137999,10351.9918148154,8374.53270610472,"Without Facebook"
2014,"Luxembourg",143887.834984219,16325.8705210375,155228.283073033,133745.420583776,166856.289321332,125611.006472557,"Without Facebook"
2014,"Malta",19667.3936109976,139261.068369434,26389.7849453752,16499.2229607441,50154.2715902409,14469.8848717675,"Without Facebook"
2014,"Netherlands",396581.699921003,19939.2493916882,410270.05397285,383303.810372482,422872.521840114,372784.654214638,"Without Facebook"
2014,"Poland",64785.4569453488,449255.307629883,74527.3815859797,57497.309803025,94793.2637576177,52423.4397239393,"Without Facebook"
2014,"Portugal",200275.183755472,637022.423010998,232435.519618389,175991.279933964,277669.617188945,157744.625009079,"Without Facebook"
2014,"Romania",13865.9936292206,735.149290064286,14380.6665637653,13401.2907903377,14894.4795265642,12982.3638315961,"Without Facebook"
2014,"Slovakia",93473.9032349648,8511.02665572503,99176.5092171275,87728.0942904346,104971.864223107,83479.3432968942,"Without Facebook"
2014,"Slovenia",49558.37966887,4397.73185158671,52639.0282653198,46777.2652706327,55560.2396563077,44554.3669310841,"Without Facebook"
2014,"Spain",1669330.33800944,335033.460281363,1737857.52719073,1602496.40207808,1812128.95450767,1545414.90311108,"Without Facebook"
2014,"Sweden",334496.324436483,17004.2612557363,346617.384637747,322974.537787848,358133.891262437,314364.598408724,"Without Facebook"
2014,"United Kingdom",2115182.77199164,305038.136096497,2294095.20862213,1965077.32428899,2467339.94738999,1841982.46657977,"Without Facebook"
2015,"Austria",505265.764775934,27289.5585779627,524503.874016555,486837.466911974,541602.139861177,471358.386142083,"Without Facebook"
2015,"Belgium",596146.605205959,29571.3694092152,616475.023667484,576646.521224289,634815.660826253,559314.560767609,"Without Facebook"
2015,"Bulgaria",11874.8408013871,585.866519661716,12279.5846610855,11484.6162021998,12664.5274031228,11164.5905278433,"Without Facebook"
2015,"Croatia",84032.7195161464,366269.73594464,119486.337371342,67431.6828344405,208314.257325361,57000.1397245957,"Without Facebook"
2015,"Cyprus",102937.92828577,253456.213255978,119746.07158853,90401.2608724158,144134.004735756,80831.004867669,"Without Facebook"
2015,"Czechia",152777.451561224,17292.573926395,164471.035739837,141670.518859525,176550.744705478,133238.530728736,"Without Facebook"
2015,"Denmark",164703.216998284,7589.63613967911,170181.170092587,159783.833212365,175228.557346143,155484.741318343,"Without Facebook"
2015,"Estonia",12535.2414948886,679.737474371474,13020.1396671948,12091.237881313,13444.6571843889,11687.3019982336,"Without Facebook"
2015,"Finland",96676.4532497573,6162.93923468381,100851.777504448,92511.2521879145,104734.739578591,89014.4872132363,"Without Facebook"
2015,"France",1397873.24783742,407725.971118916,1557065.01138306,1259691.1034488,1708299.57845001,1147682.19705011,"Without Facebook"
2015,"Germany",2610795.2941424,398850.995334151,2859637.79468272,2382790.79494435,3135188.79842685,2191835.62161773,"Without Facebook"
2015,"Greece",352571.831031956,188652.748275883,401353.924521784,307310.086053693,465715.925230577,274340.387330897,"Without Facebook"
2015,"Hungary",217494.712529296,21479.4524650681,232196.751465755,203921.237745372,246773.632451045,191585.646879006,"Without Facebook"
2015,"Ireland",400120.488856284,68868.363690698,448338.548076435,357825.144919021,496421.123521246,323542.936314623,"Without Facebook"
2015,"Italy",1615616.71013689,127205.055230702,1706443.65269651,1539446.66842352,1792043.68103274,1473813.790408,"Without Facebook"
2015,"Latvia",14418.6444369175,1195.26979981495,15269.1013152335,13716.6440335907,16077.3316167182,13064.1442609564,"Without Facebook"
2015,"Lithuania",8701.75742276573,663.485803852437,9161.97458867054,8281.64363137692,9622.40496147864,7934.83260993102,"Without Facebook"
2015,"Luxembourg",145139.044503207,14992.9625439014,155117.367820325,135745.121857184,165872.959856832,127567.477204713,"Without Facebook"
2015,"Malta",21024.6932477429,119016.748408761,28484.7908867305,17284.4680863111,52094.160737628,15040.2741820471,"Without Facebook"
2015,"Netherlands",413881.558104807,20908.3518100955,428037.542306901,399798.143252332,441357.967486161,387839.466504392,"Without Facebook"
2015,"Poland",68162.64421222,570309.288212203,79853.3429495521,60131.7612615503,101035.233498062,54039.4132320264,"Without Facebook"
2015,"Portugal",203775.508235132,456427.546494922,242924.665497779,176019.533285574,296926.16893007,156536.793994148,"Without Facebook"
2015,"Romania",15094.5258467366,825.53130420877,15654.1983802757,14546.4893432798,16200.2208241361,14045.7172267782,"Without Facebook"
2015,"Slovakia",89957.0146952765,7683.93996611749,95348.8391789218,84873.8401459536,100387.997398678,80796.423295575,"Without Facebook"
2015,"Slovenia",44981.7842163643,4014.6934525448,47810.4084909208,42338.5027934028,50413.4502720114,40232.042221087,"Without Facebook"
2015,"Spain",1630777.98477555,375908.968023164,1698123.10808571,1566967.91068309,1767629.59843646,1507038.48620226,"Without Facebook"
2015,"Sweden",337415.369591282,16615.1042060162,348676.01359126,326258.951049793,359943.514510331,317138.73423846,"Without Facebook"
2015,"United Kingdom",2084401.52209456,291930.453803254,2265434.66052852,1921536.80415844,2448677.76732451,1798867.0320806,"Without Facebook"
2016,"Austria",527685.795554202,25995.0997332922,546105.685453904,510629.776539024,562998.206138247,495768.138261569,"Without Facebook"
2016,"Belgium",594380.958373699,28409.3659839449,614929.324626415,575408.402669442,633228.338478677,560504.116875507,"Without Facebook"
2016,"Bulgaria",11458.8053466614,611.308178398771,11868.6279112561,11034.9745023009,12270.0908345612,10677.5759650163,"Without Facebook"
2016,"Croatia",87700.732721546,333002.696505234,124661.430575134,68508.2584321456,215712.922692538,57273.4538325682,"Without Facebook"
2016,"Cyprus",103841.462478852,249460.470726025,122538.973064871,89582.9124713354,146023.85681667,78905.3388405342,"Without Facebook"
2016,"Czechia",149640.52312514,12473.0498033748,158417.052057236,141394.311907317,166299.71228011,134885.339515709,"Without Facebook"
2016,"Denmark",172643.583506522,8058.1539321814,177983.773420136,167304.143409656,183213.569004829,162736.68779502,"Without Facebook"
2016,"Estonia",13362.9444594427,764.876561314596,13886.584573489,12845.6144086908,14409.5906540588,12424.8244072844,"Without Facebook"
2016,"Finland",99675.9843766975,6507.22205328039,104248.229051008,95477.237890778,108350.772687435,91684.2032387079,"Without Facebook"
2016,"France",1362365.91313242,413203.723957023,1521388.66490447,1222737.84473672,1698609.17050182,1110928.58705289,"Without Facebook"
2016,"Germany",2535700.67305654,393420.159053518,2790557.25743974,2318595.27513421,3034750.21661596,2126888.12204185,"Without Facebook"
2016,"Greece",357983.590677798,175369.336773271,415510.005072677,309842.911893205,483556.730479893,274763.252781204,"Without Facebook"
2016,"Hungary",219810.601181123,21571.4400670294,235293.867341051,206561.749814217,249338.587009598,194150.197215105,"Without Facebook"
2016,"Ireland",393523.071887253,68524.1496847577,440105.521400246,350355.770406052,490773.013143159,315251.944284663,"Without Facebook"
2016,"Italy",1677849.11853871,94470.7835541677,1744669.81721964,1612691.66085158,1800656.94010673,1559691.38047606,"Without Facebook"
2016,"Latvia",12696.7484108418,1081.73827050858,13451.3401506447,12004.7129237215,14174.9581845045,11405.4409880736,"Without Facebook"
2016,"Lithuania",8433.33896412592,624.131986541099,8854.0565764345,8026.13994446854,9277.55114553799,7698.39092456299,"Without Facebook"
2016,"Luxembourg",144851.743159987,11587.6022770446,153030.815738643,137651.321573265,160609.177361813,130920.351424741,"Without Facebook"
2016,"Malta",22400.9407972525,103837.934375996,30320.7552552896,18219.4720729585,54277.4649722877,15486.6052582195,"Without Facebook"
2016,"Netherlands",425389.991309741,20366.0023106359,439348.61494573,411827.0932044,451658.810080213,400111.347463465,"Without Facebook"
2016,"Poland",71810.7307710771,490436.403448246,85222.4071794588,62622.2569700086,108834.257873961,56120.6844175895,"Without Facebook"
2016,"Portugal",208544.013783697,504545.704645662,252374.25963521,175267.390057843,314775.64832695,154141.528168191,"Without Facebook"
2016,"Romania",19975.6883260533,1112.95826066829,20776.2497589464,19262.551431216,21471.0250455734,18667.8574531878,"Without Facebook"
2016,"Slovakia",85506.9941476631,7546.84845126891,90808.8130751643,80491.4714632115,95624.3794508972,76650.4955193537,"Without Facebook"
2016,"Slovenia",41092.9763792956,3645.24321031174,43654.6227411107,38781.041584672,46163.1003209853,36756.6414960692,"Without Facebook"
2016,"Spain",1611778.11450087,411353.750361567,1671891.3936351,1556915.36744712,1731195.40355649,1508416.97500486,"Without Facebook"
2016,"Sweden",337182.333700398,15362.645204741,347914.808271203,327544.05226381,357546.626581185,318016.067615711,"Without Facebook"
2016,"United Kingdom",2040623.92098855,304702.124707889,2222962.13064189,1884613.41667062,2412580.11643721,1742890.4892406,"Without Facebook"
2017,"Austria",545037.646203431,28823.6763642057,565308.245097135,526156.68572539,583715.687482871,508860.60928077,"Without Facebook"
2017,"Belgium",594997.291451072,30665.7241648959,615937.622789102,574916.112018127,637054.065248134,557642.967088416,"Without Facebook"
2017,"Bulgaria",11388.5934662469,644.830685237358,11838.3372424773,10946.9551709182,12247.0197864071,10605.0682125873,"Without Facebook"
2017,"Croatia",91545.1403636646,302592.82418876,130462.570144722,70917.3416096542,224088.888396443,58253.2740645069,"Without Facebook"
2017,"Cyprus",107302.367045615,244617.646998632,127170.642735066,91287.736020558,154636.142278183,79345.7278495632,"Without Facebook"
2017,"Czechia",151850.045017915,12504.2028417091,160423.237281329,143872.390744632,168526.631399251,136853.614390395,"Without Facebook"
2017,"Denmark",183049.334225845,9217.11875727703,189422.855823981,177106.412302779,195439.270604479,172057.553106216,"Without Facebook"
2017,"Estonia",14186.9314322824,873.728332288189,14787.348805207,13586.7458139543,15350.9337088873,13101.9551633108,"Without Facebook"
2017,"Finland",101928.970096902,6927.17541416847,106903.796775894,97539.9524036304,111257.56262387,93638.9583955888,"Without Facebook"
2017,"France",1360825.24460239,391759.308749678,1542583.0702649,1206663.88599424,1729570.52420752,1089454.08647722,"Without Facebook"
2017,"Germany",2467736.27958398,387120.022827516,2706697.29983213,2236486.86849492,2947591.56652228,2059215.69933904,"Without Facebook"
2017,"Greece",364985.901816578,189872.616155795,427805.144358618,313383.195292856,506601.490790979,277600.569666061,"Without Facebook"
2017,"Hungary",219565.291033321,22178.8353521143,235451.243683523,205213.887784513,249846.761700896,193124.676645629,"Without Facebook"
2017,"Ireland",401268.325503727,75957.4879645887,453830.712896767,354832.319808774,510216.152077583,318551.335868903,"Without Facebook"
2017,"Italy",1676989.60613208,105974.888070527,1749037.70080816,1607450.80160336,1814855.38402931,1544431.67887831,"Without Facebook"
2017,"Latvia",11697.4349578093,1004.37164320289,12419.4133008418,11079.8961827039,13084.423706546,10524.1081911714,"Without Facebook"
2017,"Lithuania",8507.20763261642,654.08011261448,8963.09347683753,8073.1731137401,9423.34275826622,7719.37084417466,"Without Facebook"
2017,"Luxembourg",151452.798833235,9344.72694711498,157798.939612761,145128.685753262,163546.051065431,139705.809273189,"Without Facebook"
